date,train_end_date,residual_history_start_date,residual_history_end_date,soc_open_kwh,soc_close_kwh,original_purchase_kwh,effective_purchase_kwh,upward_adjustment_kwh,downward_adjustment_kwh,emergency_purchase_kwh,base_plan_cost_yuan,downward_credit_yuan,upward_adjustment_cost_yuan,normal_settlement_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,surplus_discard_kwh
2025-02-01,2025-01-31,2025-01-02,2025-01-31,6000.0,9698.132278601235,51247.516323716874,49887.637691578326,0.0,1359.8786321385458,0.0,26892.026562188967,326.08886188226734,0.0,26565.9377003067,0.0,26565.9377003067,22541.47364075034,14930.274598266666,7898.26271576132
2025-02-02,2025-02-01,2025-01-02,2025-02-01,9698.132278601235,9532.116331246914,93091.33040451714,91377.19691324828,0.0,1714.1334912688621,0.0,59187.343746963204,549.6339071916502,0.0,58637.70983977156,0.0,58637.70983977156,21413.49495149931,17494.345263333336,9101.769275082303
2025-02-03,2025-02-02,2025-01-02,2025-02-02,9532.116331246914,9410.58513116914,95680.99169039231,93708.77825190124,0.0,1972.213438491081,0.0,60859.01072747827,601.3037811398422,0.0,60257.70694633843,0.0,60257.70694633843,21375.842081806582,17423.810166333333,9539.82983642798
2025-02-04,2025-02-03,2025-01-02,2025-02-03,9410.58513116914,9481.523380665434,97935.24928936761,96326.92750889162,0.0,1608.3217804759947,0.0,62798.0750803036,543.3736211473126,0.0,62254.701459156284,0.0,62254.701459156284,22251.058610002736,17959.513049555557,10840.517998444446
2025-02-05,2025-02-04,2025-01-02,2025-02-04,9481.523380665434,9483.27930116173,92541.39275264746,91706.8752630439,0.0,834.5174896035669,0.0,58885.58807965829,312.0195982133165,0.0,58573.56848144498,0.0,58573.56848144498,22638.669502060344,18335.741968222224,6655.520745872434
2025-02-06,2025-02-05,2025-01-02,2025-02-05,9483.27930116173,9425.868090053087,98291.45188204251,96512.56805377228,0.0,1778.883828270235,0.0,62993.567368590826,572.0867753838644,0.0,62421.48059320696,0.0,62421.48059320696,21547.781908370373,17505.37343577778,12199.102364513023
2025-02-07,2025-02-06,2025-01-02,2025-02-06,9425.868090053087,9277.328113425921,47795.3018282332,45600.70427072291,0.0,2194.597557510287,0.0,25055.983530227713,482.6830366831695,0.0,24573.30049354454,0.0,24573.30049354454,18545.14569675171,15155.253993333336,10405.132900637867
2025-02-08,2025-02-07,2025-01-02,2025-02-07,9277.328113425921,9409.351677018518,39017.33177416461,39148.62847510462,131.29670094000602,0.0,0.0,20341.84105723853,0.0,240.78501985387703,20582.626077092405,0.0,20582.626077092405,18631.936101596722,14973.047035059995,3912.5766919012267
2025-02-09,2025-02-08,2025-01-02,2025-02-08,9409.351677018518,9169.035099271607,92303.61485042388,89221.25005236076,0.0,3082.364798063102,0.0,58622.0962278302,846.6180246328695,0.0,57775.47820319733,0.0,57775.47820319733,21192.00937534293,17381.812513999997,5855.637224351171
2025-02-10,2025-02-09,2025-01-02,2025-02-09,9169.035099271607,9121.483905364197,88597.13909280933,85221.98900097256,0.0,3375.150091836766,0.0,55829.35970004559,901.1778461664314,0.0,54928.18185387916,0.0,54928.18185387916,20466.803680843608,16620.907055999996,7049.454792795616
