date,train_end_date,residual_history_start_date,residual_history_end_date,soc_open_kwh,soc_close_kwh,original_purchase_kwh,effective_purchase_kwh,upward_adjustment_kwh,downward_adjustment_kwh,emergency_purchase_kwh,base_plan_cost_yuan,downward_credit_yuan,upward_adjustment_cost_yuan,normal_settlement_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,surplus_discard_kwh
2025-02-01,2025-01-31,2025-01-02,2025-01-31,6000.0,10800.0,53154.19805019205,47639.64848653609,0.0,5514.549563655955,0.0,22464.292196134997,1378.5800790957624,0.0,21085.712117039235,0.0,21085.712117039235,24303.720840735477,15366.013880995735,4323.765593463013
2025-02-02,2025-02-01,2025-01-02,2025-02-01,10800.0,8274.511613566287,90953.16788781207,83376.25261757588,0.0,7576.915270236201,0.0,64809.59608868819,3290.87694987018,0.0,61518.719138818014,0.0,61518.719138818014,19480.720231157546,18052.322935027958,3591.577371446278
2025-02-03,2025-02-02,2025-01-02,2025-02-02,8274.511613566287,8467.478101966119,96233.23547000453,87803.76428996652,0.0,8429.471180038025,0.0,69285.25319156113,3756.3513563337865,0.0,65528.90183522735,0.0,65528.90183522735,23862.67087161669,19155.093566449672,2879.2704847994873
2025-02-04,2025-02-03,2025-01-02,2025-02-03,8467.478101966119,6957.860804041758,96636.60417194574,86958.49859427146,0.0,9678.105577674276,0.0,70697.46121627607,4369.781583786371,0.0,66327.67963248972,0.0,66327.67963248972,21649.458861706473,18894.71724611417,3008.8930286791583
2025-02-05,2025-02-04,2025-01-02,2025-02-04,6957.860804041758,9142.284580231193,95351.30369224715,90549.22046305615,0.0,4802.083229191013,8.556813600167288,67595.1541345794,2182.7704918544114,0.0,65412.38364272498,59.24737736755831,65471.631020092536,24748.30764672016,18080.14779527285,3141.190441875662
2025-02-06,2025-02-05,2025-01-02,2025-02-05,9142.284580231193,2714.282876638682,91665.29742189674,80114.67407076084,0.0,11550.6233511359,56.899936108396446,68609.90749265406,5211.8353544360225,0.0,63398.07213821805,394.2832117205585,63792.35534993861,16907.739929931988,19480.47087647817,2473.247736748764
2025-02-07,2025-02-06,2025-01-02,2025-02-06,2714.282876638682,7273.130716707382,53596.02541322546,46551.45511516781,0.0,7044.570298057657,69.82661824850712,22062.942567490354,1597.5905531026756,0.0,20465.35201438768,288.6791217855367,20754.031136173217,24293.790154271162,15575.006968897813,6096.8188813763045
2025-02-08,2025-02-07,2025-01-02,2025-02-07,7273.130716707382,10785.747519849276,43339.636577377256,43162.48070787669,0.0,177.15586950056422,0.0,17670.138330430564,34.655320377156485,0.0,17635.483010053405,0.0,17635.483010053405,23816.2105253017,16129.77540266667,3898.8828685749895
2025-02-09,2025-02-08,2025-01-02,2025-02-08,10785.747519849276,8228.57993307327,89983.35704529093,85087.5065200407,0.0,4895.850525250235,0.0,64566.354082956306,2304.2235271101445,0.0,62262.13055584616,0.0,62262.13055584616,19945.325498746162,18457.1644820828,4043.929536710668
2025-02-10,2025-02-09,2025-01-02,2025-02-09,8228.57993307327,8218.455366828013,88869.2226956895,81318.04325787615,0.0,7551.179437813364,0.0,60795.806905965896,3164.4682687147006,0.0,57631.338637251196,0.0,57631.338637251196,22222.359391126505,18009.2232164332,2778.26949984951
2025-02-11,2025-02-10,2025-01-02,2025-02-10,8218.455366828013,7399.66113739665,88758.70258559164,80990.45358653658,0.0,7768.248999055067,30.71779133136629,61763.35505254028,3345.340173695062,0.0,58418.01487884523,156.44571125064851,58574.46059009587,22025.163152955814,18577.296960382435,2352.708051961231
2025-02-12,2025-02-11,2025-01-02,2025-02-11,7399.66113739665,8937.968663319516,91377.8962102319,83495.69477210706,40.07372948879379,7922.2751676136295,14.53925329208073,62556.020250347625,3295.841462147371,72.07861354501895,59332.257401745264,78.86090985624587,59411.118311601516,25256.928232707243,19073.635095162288,2060.2047545208557
2025-02-13,2025-02-12,2025-01-02,2025-02-12,8937.968663319516,2503.499042143853,76853.3357707122,71483.21761918365,0.0,5370.1181515285325,30.500896978912806,53494.70035796404,2206.789926905136,0.0,51287.9104310589,153.73800379429457,51441.648434853196,14431.87786477245,17480.84372952378,3233.20536424724
2025-02-14,2025-02-13,2025-01-02,2025-02-13,2503.499042143853,6385.145593071365,44285.87988500614,44132.71364070018,333.70364076835847,486.8698850743187,0.0,17804.30803585884,84.1232578585867,327.8441721741786,18048.028950174434,0.0,18048.028950174434,22613.984290503584,14823.845379473143,6540.772913003074
2025-02-15,2025-02-14,2025-01-02,2025-02-14,6385.145593071365,10446.991754088811,44675.869536805476,43983.16129129474,0.0,692.7082455107392,0.0,18683.64479273685,215.7313331213651,0.0,18467.913459615484,0.0,18467.913459615484,22340.64494467712,14440.260860272763,6802.686106890384
2025-02-16,2025-02-15,2025-01-02,2025-02-15,10446.991754088811,7463.663043115745,85629.45943351448,77702.06569932311,228.95135087596913,8156.345085067345,14.252139704171896,60022.58274151987,3468.4053790999105,428.2464766890674,56982.42383910904,75.36933702927274,57057.793176138315,19560.686637133676,18529.152015954038,1307.4041178476452
2025-02-17,2025-02-16,2025-01-02,2025-02-16,7463.663043115745,8060.552532610641,89616.33829513888,77350.83533295644,19.37621877218794,12284.879180954635,0.0,61024.22388801462,4629.8207366097595,37.777813740134825,56432.180965144995,0.0,56432.180965144995,21095.36941660242,16550.04868690256,1621.6514365899004
2025-02-18,2025-02-17,2025-01-02,2025-02-17,8060.552532610641,6828.960458476961,77837.89870623803,75954.21079401072,227.89693728853342,2111.5848495158475,0.0,52223.89837792447,734.5731619569697,437.5546295460823,51926.879845513584,0.0,51926.879845513584,18533.04343707234,16120.198050748912,1449.977624353959
2025-02-19,2025-02-18,2025-01-02,2025-02-18,6828.960458476961,8026.420248394697,81532.701628802,80930.68098977051,293.88633852387,895.906977555354,0.0,54003.302409041906,392.72868920515896,342.38557095328514,53952.95929079004,0.0,53952.95929079004,23974.17935201369,18341.371464205124,2418.5457186286185
2025-02-20,2025-02-19,2025-01-02,2025-02-19,8026.420248394697,2509.5858428158735,76705.45368504568,71617.0073999834,111.32302017656673,5199.7693052388395,44.740372205829885,53399.92245349153,2053.5050274260043,165.52952151682308,51511.94694758234,244.12697023330333,51756.07391781564,15136.770249150166,17225.93486683258,2757.7786565383076
2025-02-21,2025-02-20,2025-01-02,2025-02-20,2509.5858428158735,5528.7898679376995,39088.89825698784,39325.34147022221,240.30057510705862,3.8573618726923087,0.0,16157.236022519486,0.5790908966840482,274.71871150627453,16431.37564312908,0.0,16431.37564312908,20831.35989879912,14156.117895417643,7089.837433507408
2025-02-22,2025-02-21,2025-01-02,2025-02-21,5528.7898679376995,10800.0,42256.57764751092,42243.765095939954,424.7561516474706,437.56870321843667,0.0,17539.261261665975,115.16770005104343,544.3390746109865,17968.43263622592,0.0,17968.43263622592,23595.45368005334,14368.228361987138,5171.776894540421
2025-02-23,2025-02-22,2025-01-02,2025-02-22,10800.0,8190.559406228694,78499.22539831445,74349.34211780396,179.30643248303465,4329.1897129935105,13.147353214504847,53112.37242447835,1677.2276344846093,266.4044312577106,51701.54922125145,67.97181611899006,51769.52103737045,19002.14139459956,17740.23106401982,1568.7254571053975
2025-02-24,2025-02-23,2025-01-02,2025-02-23,8190.559406228694,7643.9209709214065,77378.53038577196,73557.4722704818,126.77189084820452,3947.8300061383616,52.39974177777788,51818.184806099394,1450.6287692074923,230.52663608625545,50598.082672978155,267.1130636242227,50865.19573660238,19457.964961008234,16252.926210193233,2201.799644777907
2025-02-25,2025-02-24,2025-01-02,2025-02-24,7643.9209709214065,7487.858546416002,80713.68918407497,72678.95581485587,112.7201841397872,8147.453553358907,36.54789383976674,52794.43235530454,2999.053071652692,184.71622065811266,49980.09550430996,186.07787761434653,50166.17338192431,20704.08526602936,16910.76524753865,3100.8604568715796
2025-02-26,2025-02-25,2025-01-02,2025-02-25,7487.858546416002,7032.021231196816,73260.28869103847,74928.62202936556,1689.1511424864052,20.817804159313027,16.20104542763977,47796.53490350775,5.786230912910149,1932.6739765381235,49723.42264913296,83.01415677122617,49806.43680590419,21427.976730687198,17766.914735553895,2468.9130463265583
2025-02-27,2025-02-26,2025-01-02,2025-02-26,7032.021231196816,2493.7805712229533,70047.92937864276,68189.79446506759,63.874851056534,1922.0097646317058,162.0231438410053,46067.36094990886,631.5967020190394,101.65410678269552,45537.41835467251,807.1022575164249,46344.520612188935,17867.228658580658,18556.87180742681,2084.8765577547592
2025-02-28,2025-02-27,2025-01-03,2025-02-27,2493.7805712229533,4923.7876682436145,36883.88642442306,36852.2921024575,53.58713973943253,85.18146170498969,0.0,14977.477921695669,31.0360130943095,70.51799654010624,15016.959905141464,0.0,15016.959905141464,19607.736376015662,13695.260077254094,7647.222253695931
