date,train_end_date,residual_history_start_date,residual_history_end_date,soc_open_kwh,soc_close_kwh,original_purchase_kwh,effective_purchase_kwh,upward_adjustment_kwh,downward_adjustment_kwh,emergency_purchase_kwh,base_plan_cost_yuan,downward_credit_yuan,upward_adjustment_cost_yuan,normal_settlement_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,surplus_discard_kwh
2025-02-01,2025-01-31,2025-01-02,2025-01-31,6000.0,10800.0,53154.19805019205,47639.64848653609,0.0,5514.549563655955,0.0,22464.292196134997,1378.5800790957624,0.0,21085.712117039235,0.0,21085.712117039235,24303.720840735477,15366.013880995735,4323.765593463013
2025-02-02,2025-02-01,2025-01-02,2025-02-01,10800.0,8270.88929521886,90953.16788781207,83376.25261757587,0.0,7576.9152702362,0.0,64809.59608868819,3284.0728314195962,0.0,61525.52325726859,0.0,61525.52325726859,19497.8785812243,18069.481285094713,3591.577371446278
2025-02-03,2025-02-02,2025-01-02,2025-02-02,8270.88929521886,8467.478101966119,96237.26026816833,87807.78908813032,0.0,8429.471180038025,0.0,69287.01766307614,3750.9735682053733,0.0,65536.04409487077,0.0,65536.04409487077,23866.6956697805,19155.093566449672,2879.2704847994873
2025-02-04,2025-02-03,2025-01-02,2025-02-03,8467.478101966119,6957.860804041758,96636.60417194574,86958.49859427146,0.0,9678.105577674276,0.0,70697.46121627607,4369.781583786371,0.0,66327.67963248972,0.0,66327.67963248972,21649.458861706473,18894.71724611417,3008.8930286791583
2025-02-05,2025-02-04,2025-01-02,2025-02-04,6957.860804041758,9142.284580231193,95351.30369224715,90549.22046305615,0.0,4802.083229191013,8.556813600167288,67595.1541345794,2182.7704918544114,0.0,65412.38364272498,59.24737736755831,65471.631020092536,24748.30764672016,18080.14779527285,3141.190441875662
2025-02-06,2025-02-05,2025-01-02,2025-02-05,9142.284580231193,2714.1949516638924,91665.29742189674,80118.88425367072,0.0,11546.413168226038,51.30989523048311,68609.90749265406,5204.3782113875095,0.0,63405.52928126656,364.2982324514313,63769.827513717995,16900.894006296512,19475.004810810748,2473.247736748764
2025-02-07,2025-02-06,2025-01-02,2025-02-06,2714.1949516638924,7273.130716707382,53596.123107641906,46551.552809584246,0.0,7044.570298057657,69.82661824850712,22062.975226733768,1597.5905531026756,0.0,20465.384673631095,288.6791217855367,20754.06379541663,24293.8878486876,15575.006968897813,6096.818881376301
2025-02-08,2025-02-07,2025-01-02,2025-02-07,7273.130716707382,10785.747519849276,43339.636577377256,43162.48070787669,0.0,177.15586950056422,0.0,17670.138330430564,34.655320377156485,0.0,17635.483010053405,0.0,17635.483010053405,23816.2105253017,16129.77540266667,3898.8828685749895
2025-02-09,2025-02-08,2025-01-02,2025-02-08,10785.747519849276,8228.57993307327,89983.35704529093,85087.5065200407,0.0,4895.850525250235,0.0,64566.354082956306,2304.2235271101445,0.0,62262.13055584616,0.0,62262.13055584616,19945.325498746162,18457.1644820828,4043.929536710668
2025-02-10,2025-02-09,2025-01-02,2025-02-09,8228.57993307327,8218.455366828013,88869.2226956895,81318.04325787615,0.0,7551.179437813364,0.0,60795.806905965896,3164.4682687147006,0.0,57631.338637251196,0.0,57631.338637251196,22222.359391126505,18009.2232164332,2778.26949984951
