date,train_end_date,residual_history_start_date,residual_history_end_date,soc_open_kwh,soc_close_kwh,original_purchase_kwh,effective_purchase_kwh,upward_adjustment_kwh,downward_adjustment_kwh,emergency_purchase_kwh,base_plan_cost_yuan,downward_credit_yuan,upward_adjustment_cost_yuan,normal_settlement_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,surplus_discard_kwh
2025-02-01,2025-01-31,2025-01-02,2025-01-31,6000.0,10800.0,53154.19805019205,48082.975124361474,0.0,5071.222925830565,0.0,22464.292196134997,1244.8403475465075,0.0,21219.45184858849,0.0,21219.45184858849,24270.202128816374,15338.863724341265,4773.460786553036
2025-02-02,2025-02-01,2025-01-02,2025-02-01,10800.0,8603.391042302235,90953.16788781207,84692.8805805082,0.0,6260.287307303873,0.0,64809.59608868819,2587.3841204797227,0.0,62222.21196820847,0.0,62222.21196820847,18896.45628299946,17283.077651157553,4723.223998666288
2025-02-03,2025-02-02,2025-01-02,2025-02-02,8603.391042302235,8708.479664898217,95867.81388252015,88175.08287102064,0.0,7692.731011499501,0.0,69124.29896067771,3369.637977861384,0.0,65754.66098281633,0.0,65754.66098281633,23026.90334455642,18557.21194875432,3488.4749752185467
2025-02-04,2025-02-03,2025-01-02,2025-02-03,8708.479664898217,7245.158137339722,96368.82465757674,87852.29848889884,0.0,8516.526168677885,0.0,70585.27691389635,3825.862397309884,0.0,66759.41451658646,0.0,66759.41451658646,21108.549856664366,18414.914758700783,3963.7994409352723
2025-02-05,2025-02-04,2025-01-02,2025-02-04,7245.158137339722,9397.393610213221,95032.0844330272,91201.2202824631,4.623662644360593,3835.487813208457,0.0,67447.6074416395,1730.1190079706405,9.604272044865823,65727.09270571372,0.0,65727.09270571372,24432.589484306045,17853.385556701753,3873.5893715254715
2025-02-06,2025-02-05,2025-01-02,2025-02-05,9397.393610213221,2942.8301666663874,91381.84294413895,80949.36763639879,0.0,10432.475307740158,25.672684483286503,68486.9915114503,4697.37084218456,0.0,63789.62066926574,184.68393395657193,63974.304603222314,16636.036607104757,19284.29675094701,3352.243248057654
2025-02-07,2025-02-06,2025-01-02,2025-02-06,2942.8301666663874,7494.7800063025215,53342.08397986135,47756.90419422941,7.031382551365084,5592.2111681833085,0.0,21978.04994631673,1244.3797239530759,11.496310471481914,20745.166532835137,0.0,20745.166532835137,24076.754112803217,15405.415975698086,7279.886390457616
2025-02-08,2025-02-07,2025-01-02,2025-02-07,7494.7800063025215,10800.0,43093.35958893821,43101.53203823416,110.98110445837952,102.80865516243375,0.0,17573.154452383267,19.74272224825998,112.4937166901855,17665.905446825192,0.0,17665.905446825192,23567.77464770647,16115.199470314503,4071.794144175524
2025-02-09,2025-02-08,2025-01-02,2025-02-08,10800.0,8365.014427218255,89967.52095623457,85568.38169746946,0.0,4399.139258765102,0.0,64559.33394467762,1944.026244724586,0.0,62615.307699953046,0.0,62615.307699953046,19362.557607002705,17875.158677175765,4525.566800975861
2025-02-10,2025-02-09,2025-01-02,2025-02-09,8365.014427218255,8362.592488716014,88717.62881330619,81694.62778793754,0.0,7023.001025368656,0.0,60733.72921112993,2870.4935709615493,0.0,57863.23564016838,0.0,57863.23564016838,21729.347411880088,17602.951148274893,3241.5939409990096
