date,train_end_date,residual_history_start_date,residual_history_end_date,soc_open_kwh,soc_close_kwh,original_purchase_kwh,effective_purchase_kwh,upward_adjustment_kwh,downward_adjustment_kwh,emergency_purchase_kwh,base_plan_cost_yuan,downward_credit_yuan,upward_adjustment_cost_yuan,normal_settlement_cost_yuan,emergency_cost_yuan,total_cost_yuan,charge_kwh,discharge_kwh,surplus_discard_kwh
2025-02-01,2025-01-31,2025-01-02,2025-01-31,6000.0,10800.0,53154.19805019205,48082.975124361474,0.0,5071.222925830565,0.0,22464.292196134997,1244.8403475465075,0.0,21219.45184858849,0.0,21219.45184858849,24270.202128816374,15338.863724341265,4773.460786553036
2025-02-02,2025-02-01,2025-01-02,2025-02-01,10800.0,8563.679529802353,90953.16788781207,84692.8805805082,0.0,6260.287307303873,0.0,64809.59608868819,2583.993589104445,0.0,62225.60249958374,0.0,62225.60249958374,18890.588395974504,17314.065023917232,4760.079258450924
2025-02-03,2025-02-02,2025-01-02,2025-02-02,8563.679529802353,8677.56238566127,95911.93778529779,88219.20677379829,0.0,7692.731011499501,0.0,69144.20325322071,3365.0401491718776,0.0,65779.16310404884,0.0,65779.16310404884,23044.00609452601,18563.150366293048,3521.4345455653297
2025-02-04,2025-02-03,2025-01-02,2025-02-03,8677.56238566127,7245.158137339722,96403.17719006224,87886.65102138434,0.0,8516.526168677885,0.0,70600.34736989773,3825.862397309884,0.0,66774.48497258784,0.0,66774.48497258784,21142.902389149865,18414.914758700783,3963.7994409352705
2025-02-05,2025-02-04,2025-01-02,2025-02-04,7245.158137339722,9397.393610213221,95032.0844330272,91201.2202824631,4.623662644360593,3835.487813208457,0.0,67447.6074416395,1730.1190079706405,9.604272044865823,65727.09270571372,0.0,65727.09270571372,24432.589484306045,17853.385556701753,3873.5893715254715
2025-02-06,2025-02-05,2025-01-02,2025-02-05,9397.393610213221,2876.917007754184,91381.84294413895,81107.70096973212,0.0,10274.141974406824,25.672684483286503,68486.9915114503,4607.837467166133,0.0,63879.154044284165,184.68393395657193,64063.83797824074,16380.608158591012,19136.721550671857,3618.429829629581
2025-02-07,2025-02-06,2025-01-02,2025-02-06,2876.917007754184,7494.780006302521,53415.320823097136,47830.14103746519,7.031382551364231,5592.2111681833085,0.0,22002.533023010452,1244.3797239530759,11.45834100570315,20769.611640063078,0.0,20769.611640063078,24149.990956039,15405.415975698088,7279.886390457614
2025-02-08,2025-02-07,2025-01-02,2025-02-07,7494.780006302521,10800.0,43093.35958893821,43101.53203823415,110.9811044583789,102.80865516243375,0.0,17573.154452383267,19.74272224825998,114.52487286345877,17667.936602998467,0.0,17667.936602998467,23567.774647706472,16115.199470314505,4071.794144175522
2025-02-09,2025-02-08,2025-01-02,2025-02-08,10800.0,8365.014427218255,89967.52095623457,85568.38169746946,0.0,4399.139258765102,0.0,64559.33394467762,1944.026244724586,0.0,62615.307699953046,0.0,62615.307699953046,19362.557607002705,17875.158677175765,4525.566800975861
2025-02-10,2025-02-09,2025-01-02,2025-02-09,8365.014427218255,8362.592488716014,88717.62881330619,81694.62778793754,0.0,7023.001025368656,0.0,60733.72921112993,2870.4935709615493,0.0,57863.23564016838,0.0,57863.23564016838,21729.347411880088,17602.951148274893,3241.5939409990096
